0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,Transcript
7.661,7.243,2.149,5.126,12.755,0.559,0.036,0.538,1.308,1.43,A1
15.924,0.439,7.396,6.641,0.756,3.459,1.052,7.583,6.431,1.613,A1
7.123,9.696,2.072,4.549,9.864,3.501,0.817,11.687,7.862,2.313,A1
21.762,4.895,2.494,5.51,4.861,5.184,3.743,0.494,1.63,7.26,A1
15.924,14.579,5.356,6.103,1.957,5.668,6.289,0.637,4.516,2.906,A1
5.399,3.67,0.982,3.077,1.558,12.981,0.76,8.351,4.804,2.232,A1
4.016,8.818,10.738,1.212,2.6,2.81,1.987,0.192,0.051,3.461,A1
1.284,9.394,1.88,3.794,1.932,2.275,2.966,4.219,9.711,3.875,A1
4.741,26.832,11.353,2.467,4.621,8.718,0.132,1.553,0.598,1.135,A1
3.128,13.0,0.559,0.9,2.48,5.207,7.691,3.846,3.623,6.645,A1
12.577,4.016,2.633,6.239,7.027,0.155,2.693,0.511,1.841,8.894,A1
2.48,5.169,5.322,2.13,5.212,2.641,4.317,3.222,2.633,1.17,A1
1.822,10.004,7.238,0.952,3.685,0.152,0.247,6.925,0.362,7.362,A1
7.012,12.428,12.793,0.726,0.91,1.55,3.542,0.652,4.064,8.664,A1
23.683,7.742,12.582,5.548,4.885,7.273,3.736,2.974,2.869,3.943,A1
21.916,3.973,1.98,2.403,3.253,2.971,2.738,4.554,9.216,3.888,A1
22.948,2.518,4.069,1.046,2.441,0.39,4.266,2.633,1.448,7.435,A1
13.696,5.706,0.632,5.036,3.219,2.345,3.805,1.312,2.432,1.745,A1
4.4,5.207,3.382,1.327,4.012,9.827,3.498,2.441,1.544,4.874,A1
4.665,9.701,13.504,6.615,2.22,0.178,0.868,4.044,4.919,1.519,A1
7.78,5.241,5.245,7.985,0.103,12.359,2.213,0.407,3.896,8.924,A1
10.085,2.859,6.739,2.322,10.681,1.673,2.808,4.083,0.852,1.562,A1
9.931,8.006,5.26,5.356,1.788,4.792,2.96,5.503,3.397,1.793,A1
20.994,9.125,2.23,1.233,1.337,2.979,5.821,7.018,4.275,0.171,A1
1.208,1.443,2.787,0.798,4.007,1.538,0.113,2.952,5.874,3.832,A1
16.692,0.559,12.505,0.841,0.521,5.491,3.794,2.854,1.606,4.144,A1
3.632,13.657,7.627,6.615,5.183,0.544,6.916,9.295,1.073,0.124,A1
9.086,8.583,2.226,11.86,7.368,6.421,0.956,6.891,0.262,1.575,A1
21.532,3.896,0.094,1.899,3.142,1.346,1.385,5.739,1.741,0.807,A1
20.643,4.4,2.091,6.935,1.515,5.921,4.575,3.029,2.83,1.131,A1
15.035,9.432,0.962,6.372,11.391,1.343,1.016,4.126,0.444,0.884,A1
5.015,5.13,6.782,1.809,0.137,2.226,5.418,1.596,3.397,2.894,A1
13.269,2.057,5.049,0.098,1.592,2.982,1.003,0.921,2.6,0.495,A1
10.239,3.171,1.904,3.627,2.418,1.077,7.812,5.509,7.396,3.158,A1
3.478,14.81,1.289,7.929,0.824,0.859,2.962,4.269,0.526,0.568,A1
5.015,4.511,1.308,1.438,4.103,2.798,1.91,2.42,6.662,1.229,A1
10.042,0.632,4.722,1.904,10.042,4.426,6.359,0.087,1.107,1.357,A1
6.398,6.321,4.266,2.864,0.545,0.716,0.086,0.137,1.424,2.198,A1
12.193,8.011,2.461,3.043,8.078,3.074,1.923,2.633,6.719,3.129,A1
1.131,4.741,2.341,7.917,6.201,5.003,0.459,1.229,8.659,1.37,A1
6.935,5.855,8.299,6.56,0.166,0.493,6.271,3.803,4.986,6.526,A1
22.761,3.051,0.732,1.238,1.054,2.575,1.897,1.887,4.372,3.952,A1
13.038,6.513,9.831,0.162,3.113,0.49,3.57,4.138,1.14,1.878,A1
19.304,5.164,9.835,1.681,5.802,1.811,0.905,1.042,0.684,5.267,A1
4.016,4.204,4.151,9.752,1.428,4.081,2.755,0.362,0.372,1.007,A1
1.174,1.942,5.399,1.366,4.525,1.397,6.257,2.112,0.78,4.157,A1
40.276,10.887,0.689,3.658,2.96,2.426,2.723,3.66,0.252,7.477,A1
3.402,8.702,3.594,4.024,1.375,2.841,0.47,3.193,2.408,2.663,A1
5.126,13.542,5.836,3.21,0.905,1.043,5.982,3.232,1.596,4.046,A1
12.577,19.957,1.4,6.078,4.256,1.097,1.436,2.842,5.241,4.05,A1
1.481,6.705,17.998,2.923,3.834,0.974,4.183,4.077,3.118,8.408,A1
13.312,6.667,0.54,1.763,5.476,0.37,0.207,1.322,3.469,0.226,A1
8.395,6.475,7.819,4.08,1.654,0.585,3.574,1.284,2.609,5.472,A1
6.355,5.51,3.094,0.004,4.439,0.997,5.322,1.224,0.257,0.533,A1
20.106,4.823,1.784,4.861,7.003,3.755,1.124,5.493,0.103,3.193,A1
2.787,9.394,0.151,0.969,4.703,4.116,1.001,2.695,3.373,5.169,A1
8.583,9.125,5.279,7.588,4.727,2.083,0.284,2.913,3.43,5.881,A1
1.745,2.283,7.992,18.126,12.543,3.804,2.819,0.264,5.716,1.767,A1
3.205,26.563,2.802,1.737,7.828,3.881,4.029,3.264,0.886,1.647,A1
2.744,10.623,4.108,7.179,2.825,3.87,4.016,0.362,6.119,5.617,A1
12.006,9.47,6.105,4.413,1.817,0.562,0.105,0.965,0.977,5.753,A1
4.357,5.202,1.712,3.743,0.046,3.832,5.975,6.743,3.724,1.101,A1
6.432,4.746,5.687,7.725,0.699,13.027,3.852,10.069,1.059,2.24,A1
11.698,3.094,9.605,6.564,6.686,4.101,4.842,0.192,3.061,0.687,A1
15.155,1.327,4.319,6.423,9.677,7.458,3.626,3.446,3.618,7.716,A1
22.837,1.596,12.558,3.811,4.281,0.359,3.779,1.021,0.723,5.898,A1
3.666,8.011,3.954,5.04,5.966,0.966,7.934,0.378,3.118,3.18,A1
6.935,1.208,6.028,4.131,0.574,0.728,9.445,7.709,8.232,1.387,A1
23.452,1.02,9.086,6.718,2.067,0.221,7.16,3.786,4.621,3.581,A1
20.643,10.695,9.278,8.275,8.942,4.539,0.367,1.207,3.258,0.013,A1
10.042,0.747,2.403,7.699,1.568,4.462,4.375,2.876,2.369,1.174,A1
6.244,20.567,0.962,2.194,0.488,6.144,4.368,2.853,0.727,5.967,A1
3.786,13.576,1.131,1.348,3.142,7.104,0.31,4.455,3.061,0.145,A1
46.422,2.514,0.252,6.999,3.627,5.783,4.259,3.446,3.075,3.329,A1
2.249,0.79,7.012,6.193,6.451,2.964,2.217,0.999,0.828,8.642,A1
3.632,1.938,7.665,8.523,6.23,1.354,0.335,5.739,3.824,2.04,A1
4.204,0.521,14.445,7.008,2.0,4.208,0.075,1.383,1.563,2.01,A1
10.853,14.81,5.303,5.766,4.016,4.431,2.64,5.059,4.107,3.244,A1
